StopID;DIVA;StopText;Municipality;MunicipalityID;Longitude;Latitude
1207;60200491;Bahnhof Heiligenstadt S U;Wien;49000001;163.648.611;482.497.059
1208;60200891;Mooslackengasse;Wien;49000001;163.682.208;482.487.668
1209;60200897;;Wien;49000001;163.662.714;482.453.510
1210;60200493;Heiligenstädter Brücke;Wien;49000001;163.678.794;482.439.811
1211;60200254;Döblinger Steg;Wien;49000001;163.653.192;482.407.445
1212;60201184;Schottentor U;Wien;49000001;163.619.236;482.140.183
1213;60201197;Schwarzspanierstraße;Wien;49000001;163.594.532;482.170.950
1214;60200474;Hardtgasse;Wien;49000001;163.491.136;482.367.418
1215;60200959;Oberdöbling S;Wien;49000001;163.443.885;482.447.588
1216;60201253;Silbergasse;Wien;49000001;163.483.141;482.429.760
1217;60201252;Sieveringer Straße;Wien;49000001;163.426.367;482.463.800
1218;60200992;Paradisgasse;Wien;49000001;163.418.911;482.489.163
1219;60200061;An den langen Lüssen;Wien;49000001;163.418.642;482.524.634
1220;;Grinzing;;;0000000000;0000000000
1221;60200426;Grinzing;Wien;49000001;163.418.552;482.551.072
1222;60200061;An den langen Lüssen;Wien;49000001;163.419.720;482.529.778
1223;60200992;Paradisgasse;Wien;49000001;163.417.384;482.490.539
1224;60201252;Sieveringer Straße;Wien;49000001;163.424.571;482.463.620
1225;60201253;Silbergasse;Wien;49000001;163.482.871;482.429.042
1226;60200959;Oberdöbling S;Wien;49000001;163.443.974;482.446.990
1227;60200474;Hardtgasse;Wien;49000001;163.491.585;482.372.743
1228;;Glatzgasse;;;0000000000;0000000000
1229;60200194;Börnergasse;Wien;49000001;163.313.449;482.477.858
1230;60200950;Nußdorfer Straße U;Wien;49000001;163.521.229;482.314.823
1231;60201509;Währinger Park;Wien;49000001;163.468.948;482.323.559
1232;60200474;Hardtgasse;Wien;49000001;163.489.788;482.361.674
1233;60200723;Krottenbachstraße S;Wien;49000001;163.415.588;482.405.351
1234;60200336;Flotowgasse;Wien;49000001;163.390.614;482.405.949
1235;60201108;Rodlergasse;Wien;49000001;163.339.231;482.408.043
1236;60200714;Kratzlgasse;Wien;49000001;163.298.268;482.414.863
1237;60200443;Gustav-Pick-Gasse;Wien;49000001;163.263.323;482.420.487
1238;60200404;Glanzing;Wien;49000001;163.217.329;482.432.572
1239;60201336;Strehlgasse;Wien;49000001;163.146.722;482.465.475
1240;60200687;Kleingartenverein Hackenberg;Wien;49000001;163.119.144;482.478.815
1241;60200010;Neustift, Agnesgasse;Wien;49000001;163.081.055;482.501.905
1242;60200931;Neustift am Walde;Wien;49000001;163.015.747;482.510.518
1243;60200206;Celtesgasse;Wien;49000001;162.969.844;482.518.294
1244;;Salmansdorf;;;0000000000;0000000000
1245;60200648;Kammerergasse;Wien;49000001;163.188.763;482.446.092
1246;60200491;Bahnhof Heiligenstadt S U;Wien;49000001;163.645.017;482.487.668
1247;60201462;Weitlofgasse;Wien;49000001;163.481.254;482.302.376
1248;60200367;Fröschelgasse;Wien;49000001;163.209.873;482.520.388
1249;60200367;Fröschelgasse;Wien;49000001;163.209.334;482.519.072
1250;60201142;Salmannsdorf;Wien;49000001;162.933.731;482.522.601
1251;60200206;Celtesgasse;Wien;49000001;162.972.628;482.516.978
1252;60200931;Neustift am Walde;Wien;49000001;163.015.478;482.509.382
1253;60200010;Neustift, Agnesgasse;Wien;49000001;163.066.502;482.504.836
1254;60200687;Kleingartenverein Hackenberg;Wien;49000001;163.116.538;482.478.755
1255;60201336;Strehlgasse;Wien;49000001;163.146.452;482.465.116
1256;60200648;Kammerergasse;Wien;49000001;163.182.115;482.447.947
1257;60200404;Glanzing;Wien;49000001;163.218.138;482.431.017
1258;60200443;Gustav-Pick-Gasse;Wien;49000001;163.256.226;482.420.368
1259;60200714;Kratzlgasse;Wien;49000001;163.297.998;482.414.325
1260;60201108;Rodlergasse;Wien;49000001;163.343.633;482.407.325
1261;60200723;Krottenbachstraße S;Wien;49000001;163.408.132;482.403.975
1262;60200972;Obersteinergasse;Wien;49000001;163.449.724;482.405.171
1263;60200336;Flotowgasse;Wien;49000001;163.373.457;482.406.069
1264;60200405;Glatzgasse;Wien;49000001;163.533.447;482.327.628
1265;60200128;Bernreiterplatz;Wien;49000001;164.060.668;482.812.380
1266;60200194;Börnergasse;Wien;49000001;163.313.629;482.476.242
1267;;Stadlau, Sozialmedizinisches Zentrum Ost;;;0000000000;0000000000
1268;60200251;Dänenstraße;Wien;49000001;163.344.621;482.373.342
1269;60200950;Nußdorfer Straße U;Wien;49000001;163.524.553;482.311.532
1270;60200195;Börse;Wien;49000001;163.649.689;482.156.465
1271;60200122;Berggasse;Wien;49000001;163.619.685;482.178.791
1272;60200112;Bauernfeldplatz;Wien;49000001;163.602.886;482.206.802
1273;60200029;Alserbachstraße;Wien;49000001;163.556.982;482.250.312
1274;60201510;Währinger Straße, Volksoper U;Wien;49000001;163.494.909;482.263.538
1275;60201323;Sternwartestraße;Wien;49000001;163.500.209;482.289.750
1276;60200448;Gymnasiumstraße;Wien;49000001;163.451.071;482.302.436
1278;60201752;Breitenlee, Schule;Wien;49000001;165.016.026;482.525.950
1279;60200215;Cottagegasse;Wien;49000001;163.418.642;482.339.057
1280;60200420;Gregor-Mendel-Straße;Wien;49000001;163.378.577;482.341.390
1281;60200803;Linneplatz;Wien;49000001;163.378.577;482.364.905
1282;60200251;Dänenstraße;Wien;49000001;163.350.280;482.370.171
1283;60200557;Hugo-Wolf-Park;Wien;49000001;163.329.439;482.388.060
1284;60200253;Döblinger Friedhof;Wien;49000001;163.285.332;482.392.727
1285;60200304;Felix-Dahn-Straße;Wien;49000001;163.260.718;482.399.847
1286;60200959;Oberdöbling S;Wien;49000001;163.442.986;482.447.109
1287;60201752;Breitenlee, Schule;Wien;49000001;165.012.253;482.511.834
1288;60200959;Oberdöbling S;Wien;49000001;163.445.412;482.446.332
1289;60201253;Silbergasse;Wien;49000001;163.484.219;482.428.863
1290;60201010;Peter-Jordan-Straße;Wien;49000001;163.260.538;482.387.342
1291;60200153;Borkowskigasse;Wien;49000001;163.306.263;482.371.307
1292;;Dänenstraße;;;0000000000;0000000000
1293;60200803;Linneplatz;Wien;49000001;163.377.140;482.367.179
1294;60200420;Gregor-Mendel-Straße;Wien;49000001;163.377.319;482.341.390
1295;60200215;Cottagegasse;Wien;49000001;163.417.744;482.338.040
1296;60201509;Währinger Park;Wien;49000001;163.469.487;482.331.398
1297;60200448;Gymnasiumstraße;Wien;49000001;163.454.215;482.298.187
1298;60201323;Sternwartestraße;Wien;49000001;163.496.256;482.291.964
1299;60201510;Währinger Straße, Volksoper U;Wien;49000001;163.492.304;482.256.237
1301;60200112;Bauernfeldplatz;Wien;49000001;163.602.078;482.206.623
1302;60200122;Berggasse;Wien;49000001;163.615.014;482.182.562
1303;60201184;Schottentor U;Wien;49000001;163.643.041;482.154.669
1304;60200263;Egon-Friedell-Gasse;Wien;49000001;164.362.771;482.740.339
1305;60200305;Felmayergasse;Wien;49000001;164.319.472;482.719.951
1306;60200495;Siemensstraße, Heinrich-von-Buol-Gasse;Wien;49000001;164.278.869;482.669.006
1307;;Afritschgasse;;;0000000000;0000000000
1308;60200491;Bhf. Heiligenstadt S U;Wien;49000001;163.651.845;482.499.213
1309;60201703;Amtshaus Muthgasse;Wien;49000001;163.696.491;482.517.816
1310;60201397;Türkenschanzplatz;Wien;49000001;163.270.689;482.352.101
1311;60200287;Erndtgasse;Wien;49000001;163.224.336;482.374.778
1312;60201202;Scheibenbergstraße;Wien;49000001;163.185.709;482.387.522
1313;60201056;Pötzleinsdorf;Wien;49000001;163.110.520;482.410.496
1314;60200250;Dunantgasse;Wien;49000001;163.890.796;482.597.423
1315;60201056;Pötzleinsdorf;Wien;49000001;163.109.801;482.407.624
1316;60201202;Scheibenbergstraße;Wien;49000001;163.176.905;482.389.376
1317;60200287;Erndtgasse;Wien;49000001;163.233.140;482.371.367
1318;60201397;Türkenschanzplatz;Wien;49000001;163.269.881;482.351.802
1319;60201697;Carabelligasse, Ruthnergasse;Wien;49000001;164.245.541;482.796.478
1320;60201056;Pötzleinsdorf;Wien;49000001;163.107.286;482.413.607
1321;60200673;Khevenhüllerstraße;Wien;49000001;163.073.509;482.434.127
1322;60201057;Pötzleinsdorfer Friedhof;Wien;49000001;163.074.497;482.453.510
1323;60200932;Neustifter Friedhof 1. Tor;Wien;49000001;163.047.009;482.472.354
1324;60200933;Neustifter Friedhof 2. Tor;Wien;49000001;163.012.424;482.473.670
1325;60201654;Liechtensteinstraße - Schottentor U;Wien;49000001;163.638.999;482.157.363
1326;60200934;Neustifter Friedhof 3.Tor;Wien;49000001;162.984.845;482.466.731
1327;60200933;Neustifter Friedhof 2.Tor;Wien;49000001;163.016.915;482.472.414
1328;60200932;Neustifter Friedhof 1.Tor;Wien;49000001;163.046.021;482.471.277
1329;60201057;Pötzleinsdorfer Friedhof;Wien;49000001;163.074.138;482.456.801
1330;60200673;Khevenhüllerstraße;Wien;49000001;163.069.377;482.437.298
1331;60201056;Pötzleinsdorf;Wien;49000001;163.110.430;482.407.385
1334;60201751;Marietta-Blau-Gasse;Wien;49000001;164.592.740;482.410.855
1335;60201751;Marietta-Blau-Gasse;Wien;49000001;164.584.116;482.420.009
1336;60201510;Währinger Straße, Volksoper U;Wien;49000001;163.492.753;482.246.542
1337;60200522;Hildebrandgasse;Wien;49000001;163.388.997;482.230.563
1338;60201426;Vinzenzgasse;Wien;49000001;163.347.585;482.248.876
1339;60200073;Antonigasse;Wien;49000001;163.299.525;482.258.451
1340;60201272;Sommarugagasse;Wien;49000001;163.315.246;482.259.768
1341;60200522;Hildebrandgasse;Wien;49000001;163.382.799;482.232.238
1342;60200874;Michelbeuern U AKH;Wien;49000001;163.431.667;482.220.269
1343;60200404;Glanzing;Wien;49000001;163.218.407;482.431.854
1344;;Grinzinger Straße;;;0000000000;0000000000
1345;60201184;Schottentor U;Wien;49000001;163.620.134;482.139.884
1346;60200742;Landesgerichtsstraße;Wien;49000001;163.568.571;482.145.511
1347;60202912;Zimmermannplatz;Wien;49000001;163.428.703;482.165.024
1348;60200505;Hernals S;Wien;49000001;163.150.046;482.236.308
1349;60200450;Dornbach;Wien;49000001;163.082.762;482.261.982
1350;60200241;Dornbacher Straße;Wien;49000001;163.023.383;482.281.073
1351;60200525;Himmelmutterweg;Wien;49000001;162.963.286;482.306.086
1352;60200935;Neuwaldegg (End-Hst.);Wien;49000001;162.911.184;482.333.193
1353;60200935;Neuwaldegg (Anfang-Hst.);Wien;49000001;162.913.699;482.336.604
1354;60200525;Himmelmutterweg;Wien;49000001;162.957.806;482.306.625
1355;60200241;Dornbacher Straße;Wien;49000001;163.017.454;482.283.586
1356;60200450;Dornbach;Wien;49000001;163.082.223;482.261.444
1357;60200505;Hernals S;Wien;49000001;163.149.596;482.235.710
1358;60201815;Ährengrubenweg;Wien;49000001;163.122.827;482.536.178
1359;60200010;Neustift, Agnesgasse;Wien;49000001;163.075.036;482.508.903
1360;60200507;Hernalser Gürtel;Wien;49000001;163.416.486;482.152.335
1361;60200124;Yppengasse;Wien;49000001;163.361.329;482.148.204
1362;60200861;Mayssengasse;Wien;49000001;163.258.921;482.160.056
1363;60201490;Wilhelminenstraße;Wien;49000001;163.199.543;482.162.510
1364;60201136;Römergasse;Wien;49000001;163.139.715;482.169.154
1365;60201121;Sandleitengasse;Wien;49000001;163.080.067;482.178.312
1366;60201136;Römergasse;Wien;49000001;163.132.439;482.168.795
1367;60201490;Wilhelminenstraße;Wien;49000001;163.190.290;482.161.792
1368;60200861;Mayssengasse;Wien;49000001;163.249.309;482.159.877
1369;60200450;Dornbach;Wien;49000001;163.085.277;482.255.220
1370;60200977;Frauengasse;Wien;49000001;163.287.668;482.136.891
1371;60200507;Hernalser Gürtel;Wien;49000001;163.401.574;482.151.018
1372;60200178;Brünnlbadgasse;Wien;49000001;163.453.856;482.152.933
1373;60200124;Yppengasse;Wien;49000001;163.351.897;482.146.289
1374;60201815;Ährengrubenweg;Wien;49000001;163.115.371;482.535.341
1375;60200246;Ring, Volkstheater U;Wien;49000001;163.596.508;482.067.569
1376;60200777;Auerspergstraße;Wien;49000001;163.560.486;482.069.964
1377;60201340;Strozzigasse;Wien;49000001;163.496.795;482.064.216
1378;60201181;Schottenfeldgasse;Wien;49000001;163.437.417;482.075.471
1379;60201372;Thaliastraße U;Wien;49000001;163.383.518;482.086.307
1380;60200172;Brunnengasse;Wien;49000001;163.357.556;482.090.378
1381;60200783;Thaliastraße, Haberlgasse;Wien;49000001;163.303.478;482.098.639
1382;60201374;Feßtgasse;Wien;49000001;163.258.921;482.105.464
1383;60201190;Schuhmeierplatz;Wien;49000001;163.199.543;482.114.862
1384;60200981;Ottakring S U;Wien;49000001;163.114.382;482.127.673
1385;60200840;Maroltingergasse;Wien;49000001;163.071.174;482.134.377
1386;60200597;Joachimsthalerplatz;Wien;49000001;163.044.494;482.089.420
1387;60200981;Ottakring S U;Wien;49000001;163.117.077;482.125.877
1388;60201190;Schuhmeierplatz;Wien;49000001;163.183.553;482.116.059
1389;60201374;Feßtgasse;Wien;49000001;163.244.728;482.106.422
1390;60200783;Thaliastraße, Haberlgasse;Wien;49000001;163.297.100;482.098.759
1391;60200172;Brunnengasse;Wien;49000001;163.350.819;482.090.558
1392;60201372;Thaliastraße U;Wien;49000001;163.386.662;482.085.110
1393;60201181;Schottenfeldgasse;Wien;49000001;163.431.039;482.076.369
1394;60201340;Strozzigasse;Wien;49000001;163.490.148;482.064.635
1395;60200777;Auerspergstraße;Wien;49000001;163.552.311;482.067.629
1396;60201714;Holbeingasse;Wien;49000001;163.619.056;481.705.001
1397;60201715;Starhemberg-Kaserne;Wien;49000001;163.571.176;481.711.112
1398;60201715;Starhemberg-Kaserne;Wien;49000001;163.569.469;481.705.481
1399;60201714;Holbeingasse;Wien;49000001;163.613.936;481.705.121
1400;;Ring, Volkstheater >;;;0000000000;0000000000
1401;60201430;Volkstheater U;Wien;49000001;163.570.367;482.055.835
1402;60200664;Kellermanngasse;Wien;49000001;163.518.355;482.053.440
1403;60200921;Neubaugasse / Neustiftgasse;Wien;49000001;163.483.949;482.055.475
1404;60201532;Zieglergasse / Neustiftgasse;Wien;49000001;163.453.227;482.057.451
1405;60200645;Kaiserstraße / Neustiftgasse;Wien;49000001;163.393.938;482.061.043
1406;60200705;Thaliastraße >, Koppstraße;Wien;49000001;163.369.324;482.062.540
1407;60200680;Kirchstetterngasse;Wien;49000001;163.318.390;482.069.425
1408;60200704;Panikengasse;Wien;49000001;163.249.040;482.080.081
1409;60201037;Possingergasse;Wien;49000001;163.184.541;482.090.019
1410;60201013;Pfenninggeldgasse;Wien;49000001;163.134.235;482.076.729
1411;60200445;Gutraterplatz;Wien;49000001;163.095.338;482.079.662
1413;60201489;Rankgasse;Wien;49000001;163.061.023;482.108.816
1414;;Joachimsthalerplatz;;;0000000000;0000000000
1415;60201439;Waidäckergasse;Wien;49000001;162.939.930;482.074.035
1416;60201188;Schrekergasse;Wien;49000001;162.885.312;482.064.755
1417;60201082;Reichmanngasse;Wien;49000001;162.847.224;482.068.946
1418;60201049;Otto Wagner Areal;Wien;49000001;162.798.804;482.068.646
1419;60201052;Klinik Penzing;Wien;49000001;162.728.017;482.052.721
1420;60201052;Klinik Penzing;Wien;49000001;162.727.748;482.053.320
1421;60201049;Otto Wagner Areal;Wien;49000001;162.804.823;482.069.006
1422;60201082;Reichmanngasse;Wien;49000001;162.846.954;482.068.407
1423;60201188;Schrekergasse;Wien;49000001;162.885.312;482.063.677
1424;60201439;Waidäckergasse;Wien;49000001;162.945.859;482.073.496
1425;;Joachimsthalerplatz;;;0000000000;0000000000
1426;60200792;Moeringgasse;Wien;49000001;163.341.297;482.040.388
1427;60201664;Schmelz, Gablenzgasse;Wien;49000001;163.165.946;482.066.132
1428;60200179;Brüßlgasse;Wien;49000001;163.207.717;482.059.367
1429;60200197;Camillo-Sitte-Gasse;Wien;49000001;163.270.150;482.050.027
1430;60201428;Vogelweidplatz - Stadthalle;Wien;49000001;163.324.858;482.042.124
1431;60200188;Burggasse, Stadthalle U;Wien;49000001;163.372.019;482.041.226
1432;60200644;Kaiserstraße / Burggasse;Wien;49000001;163.403.999;482.042.903
1433;60201531;Zieglergasse / Burggasse;Wien;49000001;163.453.227;482.042.484
1434;60200920;Neubaugasse / Burggasse;Wien;49000001;163.485.746;482.042.184
1435;60201152;St.-Ulrichs-Platz;Wien;49000001;163.536.681;482.041.286
1436;60201393;Neilreichgasse / Troststraße;Wien;49000001;163.644.838;481.701.826
1438;60201691;Klinik Ottakring;Wien;49000001;163.006.405;482.083.793
1439;60201691;Klinik Ottakring;Wien;49000001;163.001.644;482.081.817
1440;60201430;Volkstheater U;Wien;49000001;163.572.972;482.048.830
1441;60201325;Stiftgasse;Wien;49000001;163.548.808;482.025.061
1442;60201088;Neubaugasse, Westbahnstraße;Wien;49000001;163.493.921;482.022.007
1443;60201533;Zieglergasse;Wien;49000001;163.454.125;482.018.475
1444;60200646;Kaiserstraße, Westbahnstraße;Wien;49000001;163.408.491;482.018.714
1445;60201413;Urban-Loritz-Platz;Wien;49000001;163.375.343;482.011.230
1446;60200458;Beingasse;Wien;49000001;163.325.487;481.995.244
1447;60201200;Schweglerstraße U;Wien;49000001;163.289.734;481.985.364
1448;60200556;Huglgasse;Wien;49000001;163.252.813;481.978.418
1449;60200606;Johnstraße U;Wien;49000001;163.194.961;481.990.753
1450;60201035;Hütteldorfer Straße U;Wien;49000001;163.118.335;481.990.513
1451;;Hickelgasse - nur für Pe;;;0000000000;0000000000
1452;60200166;Breitensee S;Wien;49000001;163.064.885;481.989.076
1453;60200780;Leyserstraße;Wien;49000001;163.028.953;481.982.430
1454;60200472;Hütteldorfer Straße /  Lützowgasse;Wien;49000001;162.951.967;481.973.149
1455;60201014;Seckendorfstraße;Wien;49000001;162.874.532;481.968.897
1456;60201438;Waidhausenstraße;Wien;49000001;162.810.482;481.976.203
1457;60200534;Hütteldorfer Straße / Hochsatzengasse;Wien;49000001;162.778.323;481.979.915
1458;60200358;Baumgarten;Wien;49000001;162.722.987;481.989.555
1459;60200107;Rettichgasse;Wien;49000001;162.623.184;482.016.080
1460;60201116;Rosentalgasse;Wien;49000001;162.611.056;482.021.349
1461;60200184;Hütteldorf, Bujattigasse;Wien;49000001;162.559.493;482.026.558
1462;60200184;Hütteldorf, Bujattigasse;Wien;49000001;162.553.474;482.029.132
1463;60201734;Satzberggasse;Wien;49000001;162.589.766;482.018.475
1464;60200107;Rettichgasse;Wien;49000001;162.623.094;482.015.421
1465;60200358;Baumgarten;Wien;49000001;162.712.386;481.990.633
1466;60200534;Hochsatzengasse;Wien;49000001;162.770.507;481.979.915
1467;60201438;Waidhausenstraße;Wien;49000001;162.802.398;481.975.604
1468;60201014;Seckendorfstraße;Wien;49000001;162.867.885;481.968.418
1469;60200472;Lützowgasse;Wien;49000001;162.946.128;481.971.831
1470;60200780;Leyserstraße;Wien;49000001;163.018.802;481.979.915
1471;60200166;Breitensee S;Wien;49000001;163.064.616;481.988.238
1472;60201035;Hütteldorfer Straße U;Wien;49000001;163.118.335;481.989.555
1473;60200606;Johnstraße U;Wien;49000001;163.194.782;481.990.214
1474;60200556;Huglgasse;Wien;49000001;163.251.915;481.978.179
1475;60201200;Schweglerstraße U;Wien;49000001;163.290.183;481.984.645
1476;60200458;Beingasse;Wien;49000001;163.318.570;481.992.489
1477;60201413;Urban-Loritz-Platz;Wien;49000001;163.376.780;482.013.865
1478;60200646;Kaiserstraße, Westbahnstraße;Wien;49000001;163.401.843;482.017.876
1479;60201533;Zieglergasse;Wien;49000001;163.446.579;482.017.996
1480;60201088;Neubaugasse, Westbahnstraße;Wien;49000001;163.487.094;482.017.457
1481;60201325;Stiftgasse;Wien;49000001;163.542.250;482.023.444
1482;60201430;Volkstheater U;Wien;49000001;163.573.601;482.048.291
1483;60200929;Ungargasse, Neulinggasse;Wien;49000001;163.878.130;481.990.274
